default,revolving_utilization_of_unsecured_lines,age,number_of_time30_59days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90days_late,number_real_estate_loans_or_lines,number_of_time60_89days_past_due_not_worse,number_of_dependents,probability_default,score,decision,risk_band
0,0.0,53,0,1632.5,1.0,13,0,1,0,0,0.014622968471622408,985,accept,Medium
0,0.111707902,68,0,225.0,5400.0,7,0,1,0,0,0.008610735119475741,991,accept,Medium
0,0.9999999,54,2,0.0,2900.0,0,2,0,0,0,0.307865002105308,692,reject,High
0,0.151352192,60,0,942.0,5400.0,4,0,1,0,0,0.009709700385838353,990,accept,Medium
1,0.870302137,37,1,0.506873773,5600.0,5,4,1,0,4,0.4504495174018357,550,reject,High
0,0.479088745,45,0,0.403465896,4500.0,13,0,0,0,1,0.0490508660060535,951,accept,Medium
0,0.044797995,46,0,0.052824529,6000.0,5,0,0,0,3,0.010887063696075804,989,accept,Medium
0,0.041247422,54,0,0.002279818,8333.0,3,0,0,0,0,0.009309705608615281,991,accept,Medium
0,0.818205182,29,0,0.462991041,7254.0,11,0,1,0,0,0.09898924564722833,901,reject,High
0,0.45843253,36,0,0.134314265,12708.0,9,0,0,0,0,0.028432385712135404,972,accept,Medium
0,0.507475124,65,3,0.063045685,9849.0,8,0,0,0,0,0.07527308453096732,925,reject,High
0,0.995333955,54,0,0.229102167,2583.0,3,0,1,0,3,0.08797987201068352,912,reject,High
0,0.303052136,56,1,0.622990205,5410.0,12,0,2,0,0,0.0828810228427936,917,reject,High
0,0.011883155,70,0,0.001333156,7500.0,5,0,0,0,0,0.0072061779352750824,993,accept,Medium
0,0.124526659,62,0,1851.0,5400.0,11,0,2,0,1,0.011065869346072432,989,accept,Medium
0,0.563829787,25,2,0.105263158,3400.0,4,1,0,0,0,0.38930416504574794,611,reject,High
0,0.109463082,66,0,1.048429319,4583.0,23,0,2,0,0,0.013879407762823289,986,accept,Medium
0,1.01996008,30,0,0.428083862,2050.0,5,0,1,0,1,0.15066473855953086,849,reject,High
0,0.037727885,35,0,0.100779844,1666.0,4,0,0,0,0,0.011360897587004083,989,accept,Medium
1,0.021005683,41,3,3844.0,5400.0,12,0,2,0,0,0.08326600513299498,917,reject,High
1,1.105788423,35,1,0.062377072,3558.0,2,0,0,0,4,0.3702954224969335,630,reject,High
0,0.197160568,27,0,204.0,5400.0,4,0,0,0,1,0.017043468894935965,983,accept,Medium
0,0.194045653,48,0,0.508331482,4500.0,12,0,1,0,1,0.025961328870253528,974,accept,Medium
0,0.274603494,47,0,0.336441718,4074.0,8,0,1,0,1,0.020434615575673817,980,accept,Medium
0,0.0,44,0,0.020135154,7250.0,9,0,0,0,2,0.01154259748790792,988,accept,Medium
0,0.843361822,48,0,0.425087984,11933.0,6,0,1,0,0,0.06812594064736649,932,reject,High
0,0.003076686,40,0,0.000374953,2666.0,1,0,0,0,0,0.01173740724547594,988,accept,Medium
0,0.0,79,0,0.0,5400.0,4,0,0,0,0,0.007249956322417433,993,accept,Medium
0,0.0067953,61,0,0.002915452,2400.0,6,0,0,0,0,0.00875305253988805,991,accept,Medium
0,0.039109265,54,0,0.145534041,1600.0,6,0,0,0,0,0.01100182589001733,989,accept,Medium
0,0.155067969,31,0,0.296547821,5300.0,7,0,0,0,0,0.016474281679555586,984,accept,Medium
0,0.725034371,43,1,142.5,1.0,3,1,0,1,0,0.232230652867723,768,reject,High
0,0.476189039,70,0,0.229461756,6000.0,11,0,1,0,1,0.021850530823263967,978,accept,Medium
0,0.056662812,70,0,24.0,5400.0,3,0,0,0,0,0.007420157418646645,993,accept,Medium
0,0.19709343,51,0,1733.0,5400.0,4,0,2,0,0,0.013628248586856363,986,accept,Medium
0,0.075381244,48,0,0.438559322,5191.0,10,0,1,0,2,0.01326983881656799,987,accept,Medium
1,0.099520424,33,1,2.257722235,4240.0,10,0,3,0,0,0.06534896330887646,935,reject,High
0,0.183266932,51,0,0.279060078,12000.0,15,0,1,0,3,0.017156833798112624,983,accept,Medium
0,0.038738041,56,0,0.142071494,12000.0,6,0,1,0,1,0.008606817833955109,991,accept,Medium
1,0.092838387,39,0,0.378180151,8725.0,11,0,3,0,1,0.018724547460306815,981,accept,Medium
0,0.025651709,69,0,0.062340967,5501.0,3,0,0,0,0,0.007379265695498222,993,accept,Medium
0,0.023222505,58,0,91.0,5400.0,11,0,0,0,0,0.01106206796738467,989,accept,Medium
1,1.007090265,66,6,0.41943662,3549.0,8,2,0,1,0,0.5306375139247608,469,reject,High
0,0.063489418,73,0,0.98347548,1875.0,6,0,2,0,0,0.009314594046196445,991,accept,Medium
0,0.9999999,55,0,0.0,5782.0,1,0,0,0,1,0.12761906588940602,872,reject,High
0,0.046560865,38,1,0.241747706,7300.0,9,0,1,0,1,0.055766482548532684,944,reject,High
0,0.066657576,46,0,0.011848019,7342.0,7,0,0,0,2,0.010757165340499891,989,accept,Medium
0,0.438342466,43,0,0.279003962,5300.0,10,0,0,0,1,0.039252112523561436,961,accept,Medium
0,0.016456887,36,0,0.419875641,9166.0,18,0,1,0,0,0.018623254667769963,981,accept,Medium
0,0.18525582,59,0,0.521222411,5300.0,25,0,2,0,0,0.01924066362067755,981,accept,Medium
0,0.037788479,59,0,3248.0,5400.0,14,0,2,0,0,0.011422334279971568,989,accept,Medium
0,0.005610244,53,0,46.0,0.0,8,0,0,0,2,0.015731574592851363,984,accept,Medium
0,0.0,49,0,0.409007912,11500.0,11,0,2,0,3,0.012876260142674827,987,accept,Medium
1,0.833379133,56,0,0.494257274,7835.0,10,0,1,0,1,0.08507488865926555,915,reject,High
0,0.026555705,39,0,0.580066656,6300.0,15,0,2,0,2,0.02373350714270516,976,accept,Medium
0,0.487232079,63,0,0.064327485,5300.0,6,0,0,0,0,0.019999011399721118,980,accept,Medium
0,0.889996677,60,0,2252.0,5400.0,5,0,0,0,0,0.045038432274095264,955,accept,Medium
1,0.9999999,41,0,0.158841159,2001.0,0,9,0,1,2,0.4245176387556566,575,reject,High
0,0.9999999,62,0,0.229531952,6900.0,8,0,1,0,1,0.04473673187200734,955,accept,Medium
0,0.325713625,42,0,0.301933108,9776.0,15,0,4,0,2,0.030719649437417763,969,accept,Medium
0,0.027032373,64,0,0.181138346,4813.0,7,0,1,0,0,0.008161827734211058,992,accept,Medium
0,0.063317453,41,0,0.365214111,5300.0,8,0,2,0,2,0.011432996043656902,989,accept,Medium
0,0.0,68,0,0.020504237,9558.0,3,0,0,0,0,0.007359388073252061,993,accept,Medium
0,0.232969117,52,0,0.108533841,5776.0,5,0,0,0,1,0.01597359423172257,984,accept,Medium
0,0.069690776,66,0,0.200115507,10388.0,5,0,1,0,1,0.007877486063947697,992,accept,Medium
0,0.015180145,55,1,0.685723211,3200.0,12,0,1,0,1,0.04688423026631945,953,accept,Medium
1,0.9999999,49,2,0.780982906,4679.0,6,4,2,3,1,0.5661990255848155,434,reject,High
0,0.248375812,51,0,0.022037218,6125.0,5,0,0,0,0,0.01605222263060284,984,accept,Medium
0,0.9999999,38,1,0.731039167,4416.0,13,0,1,0,0,0.29598605301311054,704,reject,High
0,0.091916323,51,1,0.358664134,10000.0,8,0,2,0,3,0.044153717726324315,956,accept,Medium
0,0.39740065,28,1,0.155637904,1888.0,3,0,0,1,0,0.21744296619561904,783,reject,High
0,0.01270545,59,0,0.335677838,7250.0,13,0,2,0,2,0.010741974838057437,989,accept,Medium
0,0.041285782,49,0,1336.0,5400.0,7,0,1,0,0,0.010746423693340293,989,accept,Medium
0,0.101149584,63,0,0.294862773,5683.0,11,0,1,0,0,0.010210367932131089,990,accept,Medium
0,0.510344068,48,0,0.483667144,8387.0,12,0,2,0,6,0.059141783933590035,941,reject,High
0,0.116865013,41,0,0.299057627,11990.0,8,0,2,0,3,0.01256459681130747,987,accept,Medium
0,0.297623749,56,2,0.355465175,9834.0,24,0,1,0,1,0.0972996728228396,903,reject,High
0,0.038124542,66,0,0.153077771,15416.0,7,0,2,0,1,0.008170589356203468,992,accept,Medium
0,0.012541144,82,0,0.208164862,7666.0,9,0,2,0,0,0.008844308333710596,991,accept,Medium
0,0.006725127,69,0,0.004028648,2233.0,5,0,0,0,0,0.007787793382468582,992,accept,Medium
1,0.110755698,70,2,0.237712022,8076.0,10,0,1,0,1,0.0902223182986723,910,reject,High
0,0.9999999,37,0,414.0,5400.0,1,0,0,0,3,0.16886367869371444,831,reject,High
0,0.271596529,56,1,0.557152925,7094.0,13,0,2,0,1,0.06789876428525995,932,reject,High
0,0.013771232,63,0,0.151050539,8804.0,11,0,1,0,0,0.009161928664612715,991,accept,Medium
0,0.0,23,0,0.086956522,4300.0,2,0,0,0,0,0.014604312988916303,985,accept,Medium
0,0.038434912,62,0,988.0,5400.0,9,0,1,0,0,0.009267312207848887,991,accept,Medium
0,1.080051108,48,0,0.464175523,5833.0,4,0,1,0,0,0.10920181104183233,891,reject,High
0,0.005856943,65,0,229.0,5400.0,8,0,0,0,0,0.00838869742171058,992,accept,Medium
0,0.007599831,68,0,0.001538462,5199.0,6,0,0,0,0,0.0070816415382414,993,accept,Medium
0,0.022840517,70,0,97.0,5400.0,10,0,0,0,0,0.009077490075077166,991,accept,Medium
0,0.384245665,59,0,0.844631074,3333.0,9,0,1,0,0,0.03202639873159159,968,accept,Medium
0,0.9999999,30,1,0.219147345,1336.0,1,0,0,0,0,0.27379367525235004,726,reject,High
0,0.021926533,64,0,31.0,5400.0,6,0,0,0,0,0.007674723296618476,992,accept,Medium
0,0.287143386,39,0,0.295622716,11216.0,12,0,4,0,0,0.03187358881891745,968,accept,Medium
0,0.001949903,58,0,0.591449695,3110.0,4,0,1,0,0,0.010431116611316758,990,accept,Medium
0,0.946690761,68,0,621.0,5400.0,16,0,0,0,0,0.05387568258822953,946,reject,High
0,0.465992544,49,0,0.771803719,10433.0,12,0,1,0,0,0.05870991006200747,941,reject,High
0,0.9999999,60,3,0.400194584,6166.0,2,0,1,1,0,0.4088473449824378,591,reject,High
0,0.0,54,0,0.0,5400.0,1,0,0,0,0,0.011063868030495553,989,accept,Medium
0,0.034893465,44,0,0.010812696,8600.0,8,0,0,0,1,0.010268428774499842,990,accept,Medium
0,0.048171257,37,0,0.357495881,1820.0,6,0,0,0,2,0.012990768570190367,987,accept,Medium
0,0.096466033,66,0,0.356794274,9220.0,8,0,1,0,0,0.008924890569916554,991,accept,Medium
0,0.406293181,49,0,0.372587141,7200.0,13,0,2,0,0,0.03178979875034465,968,accept,Medium
0,0.357240998,66,1,0.630304377,4500.0,11,0,2,0,2,0.0672899776610161,933,reject,High
0,0.148048683,28,0,77.0,5400.0,3,0,0,0,0,0.014893412607803885,985,accept,Medium
0,0.006274843,58,0,0.005559968,1258.0,2,0,0,0,0,0.009336303861073533,991,accept,Medium
0,0.470843052,27,0,0.097332016,6071.0,6,0,0,0,3,0.03502484610871098,965,accept,Medium
0,0.096641813,74,0,0.025874743,3400.0,4,0,0,0,0,0.007798077719864651,992,accept,Medium
0,0.024799008,70,0,0.171880039,3100.0,4,0,0,0,0,0.00787006765463727,992,accept,Medium
0,0.9999999,40,0,0.956565827,5916.0,2,0,2,0,2,0.12355491825546877,876,reject,High
1,0.962518741,47,0,188.0,5400.0,6,0,0,0,2,0.12457048888579363,875,reject,High
0,0.204696122,47,0,1474.0,0.0,7,0,2,0,3,0.019710374073744028,980,accept,Medium
0,0.231713608,55,0,0.397768439,6900.0,13,0,1,0,2,0.01914187932384099,981,accept,Medium
0,0.0,41,0,0.190467001,5181.0,4,0,1,0,0,0.010267216307619426,990,accept,Medium
0,0.085412079,40,0,0.529520295,2167.0,10,0,0,0,1,0.017127482265643992,983,accept,Medium
0,0.487051295,32,0,0.287524641,3550.0,9,0,1,0,3,0.03702993402548058,963,accept,Medium
0,0.011234601,50,0,11.0,5400.0,3,0,0,0,0,0.010824035536965544,989,accept,Medium
0,0.412743397,33,0,0.359140859,6005.0,10,0,1,0,0,0.028969690317537093,971,accept,Medium
0,0.297190483,53,0,0.358234785,10400.0,9,0,1,0,1,0.017445678275717608,983,accept,Medium
1,0.031411992,49,0,0.357366444,9583.0,9,0,2,0,0,0.010773805289595106,989,accept,Medium
1,0.9999999,48,0,0.166604961,2700.0,4,7,0,0,1,0.4570544521361759,543,reject,High
0,0.019948206,87,0,0.00505997,5335.0,4,0,1,0,0,0.007300048939611944,993,accept,Medium
0,0.070184404,64,0,3102.0,0.0,14,0,1,0,0,0.0142642273666466,986,accept,Medium
0,0.082174013,60,0,0.137472284,7666.0,6,0,1,0,0,0.008263539459114129,992,accept,Medium
0,0.046968745,82,0,1137.0,5400.0,6,0,0,0,0,0.00758697371762558,992,accept,Medium
1,0.703477888,43,1,3939.0,5400.0,7,0,0,0,0,0.16395663326844523,836,reject,High
0,0.723900316,38,0,0.036987877,11300.0,4,0,0,0,1,0.06639916058041545,934,reject,High
0,0.550678876,36,0,0.284176183,3064.0,5,0,0,0,0,0.0600610427130454,940,reject,High
0,0.035292388,41,0,0.006569552,3500.0,3,0,0,0,0,0.010051833940090075,990,accept,Medium
0,0.157685622,33,0,441.0,5400.0,4,0,0,0,0,0.015569698894463559,984,accept,Medium
0,0.071205366,42,0,0.101949025,4001.0,6,0,0,0,0,0.01044847631590241,990,accept,Medium
0,0.36970421,53,2,1.364978195,2980.0,13,1,4,0,0,0.2276770434106976,772,reject,High
0,0.950814385,39,0,0.11278723,5700.0,5,0,0,0,1,0.11299189852992624,887,reject,High
0,0.469333146,31,0,0.181185505,4166.0,8,0,0,0,1,0.03901290712873677,961,accept,Medium
0,0.032892565,64,0,0.003124805,16000.0,5,0,0,0,1,0.007703731277578523,992,accept,Medium
0,0.000692254,82,0,0.0,5400.0,3,0,0,0,0,0.0072735869751333745,993,accept,Medium
0,0.008757683,44,0,0.109824621,5872.0,5,0,2,0,0,0.009909239734379969,990,accept,Medium
1,0.9999999,24,98,0.0,5400.0,0,98,0,98,0,0.5150481220989257,485,reject,High
0,0.172277511,60,0,1753.0,5400.0,4,0,1,0,1,0.010726829823096187,989,accept,Medium
1,0.843751074,43,0,0.21093372,6200.0,13,0,0,0,1,0.11897945422748062,881,reject,High
0,0.062759575,42,0,120.0,0.0,4,0,1,0,0,0.011481186135190566,989,accept,Medium
0,0.83840139,51,1,0.295364238,3774.0,3,0,1,0,0,0.2311494731537304,769,reject,High
0,0.099797505,82,1,1595.0,5400.0,3,0,1,0,0,0.03311892892357611,967,accept,Medium
0,0.043059325,42,0,3.933866279,1375.0,13,0,3,0,3,0.023515997097236153,976,accept,Medium
0,0.009234274,60,0,0.193422953,9000.0,24,0,1,0,0,0.01129512884244866,989,accept,Medium
1,0.9999999,32,0,0.030396526,8750.0,1,1,0,1,0,0.43061638325218665,569,reject,High
0,0.102280735,47,0,0.032106239,75000.0,6,0,1,0,3,0.01130151291844257,989,accept,Medium
0,0.540048665,61,0,0.496382055,4145.0,5,0,1,0,0,0.03900977136188369,961,accept,Medium
0,0.105813798,85,1,0.336903851,3920.0,12,0,1,0,0,0.0490635221745639,951,accept,Medium
0,0.525810538,59,0,2867.0,5400.0,3,0,1,0,0,0.02451629323235199,975,accept,Medium
0,0.0,25,0,0.071474154,4700.0,2,0,0,0,0,0.01389311908122835,986,accept,Medium
0,0.9999999,41,1,0.016680118,7433.0,2,0,0,0,2,0.25162067899683815,748,reject,High
0,0.030803595,42,0,0.272451348,5600.0,6,0,1,0,1,0.01046768964869171,990,accept,Medium
0,0.20768101,59,0,0.196771714,6504.0,7,0,2,0,1,0.011664646450591634,988,accept,Medium
0,0.039351004,46,0,0.03714827,21642.0,11,0,1,0,1,0.01085386451472716,989,accept,Medium
0,0.251712984,32,0,0.167733675,3123.0,9,0,0,0,0,0.02278346317724123,977,accept,Medium
0,0.008087355,62,3,0.574106714,6240.0,17,0,3,0,0,0.10203662731166047,898,reject,High
0,0.040365321,52,0,1585.0,5400.0,4,0,1,0,0,0.009792764391994169,990,accept,Medium
0,0.395962203,40,0,0.038552126,8066.0,4,0,0,0,4,0.022897988012917612,977,accept,Medium
0,0.870673851,31,0,3478.0,5400.0,4,0,1,0,0,0.08550201397269144,914,reject,High
0,0.121926334,25,0,0.731210191,784.0,6,0,0,0,0,0.015472720587931914,985,accept,Medium
0,0.0,55,0,0.325608569,5134.0,8,0,1,0,2,0.010436615272681495,990,accept,Medium
0,0.10256331,74,0,0.364233681,7000.0,12,0,1,0,0,0.010311664411148662,990,accept,Medium
0,0.36529376,48,0,14089.0,5400.0,9,0,5,0,4,0.0536405835804902,946,reject,High
0,0.152538976,50,0,114.0,5400.0,5,0,0,0,0,0.012953890952249166,987,accept,Medium
0,0.61172717,30,0,2666.0,5400.0,6,0,2,0,0,0.06018692174861325,940,reject,High
0,0.001181711,75,1,824.0,5400.0,11,0,1,0,0,0.03856510620426375,961,accept,Medium
0,0.040560524,32,0,0.005664778,3000.0,3,0,0,0,0,0.01070991072586393,989,accept,Medium
0,0.260374349,63,0,0.440838005,10166.0,9,0,1,0,0,0.013094238758728768,987,accept,Medium
1,0.948207171,27,0,0.005828476,1200.0,1,0,0,0,0,0.15157548745108046,848,reject,High
0,0.374729054,47,0,0.332741004,2250.0,12,0,0,0,1,0.03457118825196117,965,accept,Medium
0,0.0,28,0,31.0,0.0,2,0,0,0,3,0.017974626177624,982,accept,Medium
0,0.007874803,62,0,0.260118381,6250.0,6,0,2,0,0,0.00823549694129146,992,accept,Medium
0,0.055114896,71,0,0.181552635,8900.0,9,0,2,0,0,0.008811609426971907,991,accept,Medium
0,0.934162433,41,3,1.161443871,2520.0,10,0,3,0,0,0.38278161005057076,617,reject,High
0,0.827832293,56,3,0.194065657,15839.0,7,0,2,0,1,0.19951362789426927,800,reject,High
1,1.021223471,31,1,0.151198763,2585.0,7,1,0,0,1,0.4879646210124859,512,reject,High
0,0.266210483,45,0,0.225787196,6700.0,9,0,1,0,1,0.016073455422022636,984,accept,Medium
0,0.596412556,41,4,5924.0,5400.0,8,0,4,0,0,0.22168592423705197,778,reject,High
0,0.895100233,37,0,0.907086151,3400.0,10,0,2,0,0,0.135016864861765,865,reject,High
1,0.720607559,46,0,1.267664739,8816.0,21,0,9,0,2,0.22908642003879953,771,reject,High
0,0.169677744,75,0,0.713694092,3621.0,18,0,2,0,0,0.01683085927785459,983,accept,Medium
0,0.081687255,59,0,0.381771681,4300.0,19,0,2,0,2,0.013865951524685439,986,accept,Medium
0,0.909813914,38,0,0.203145828,3750.0,5,0,0,0,0,0.1151176974793924,885,reject,High
0,0.000872472,64,0,0.12043978,2000.0,6,0,0,0,0,0.009156221121009358,991,accept,Medium
0,0.009222988,64,0,0.401919616,5000.0,12,0,2,0,0,0.010347879152807674,990,accept,Medium
0,0.280882935,74,0,0.646754739,1740.0,14,0,0,0,0,0.01741148202904292,983,accept,Medium
0,0.106664296,54,0,1.289276808,400.0,6,0,0,0,0,0.012784498794785538,987,accept,Medium
0,0.016565725,37,0,0.461463888,4125.0,12,0,1,0,0,0.015168211800589684,985,accept,Medium
0,0.058089706,33,0,0.141524106,4500.0,11,0,0,0,0,0.013877356957649988,986,accept,Medium
0,0.344106236,48,0,0.375924815,5000.0,3,0,0,0,0,0.022542584523293305,977,accept,Medium
0,0.032010279,65,1,1.309845077,2000.0,9,0,2,0,0,0.03671189053044761,963,accept,Medium
0,0.072774352,69,0,0.198327585,21166.0,13,0,2,0,1,0.00986288450289444,990,accept,Medium
0,0.273451636,38,0,0.385415278,7500.0,7,0,1,0,0,0.018475053566059198,982,accept,Medium
0,0.9999999,44,0,0.188916877,1190.0,1,0,0,0,1,0.1451943259768605,855,reject,High
0,0.0,76,0,0.0,2250.0,4,0,0,0,0,0.0076279556152460066,992,accept,Medium
0,0.010608767,75,0,0.114354258,2500.0,8,0,0,0,0,0.008991762088406364,991,accept,Medium
0,0.116517798,90,0,0.00720072,3332.0,5,0,0,0,0,0.007912535350816718,992,accept,Medium
0,0.590640666,67,0,0.554328159,10500.0,8,0,1,0,0,0.0332505711738286,967,accept,Medium
0,0.0,29,0,317.0,5400.0,2,0,0,0,0,0.012670710461098258,987,accept,Medium
0,0.79239243,80,0,1.270710059,675.0,8,0,1,0,0,0.04297161884344408,957,accept,Medium
0,0.291914894,58,0,3063.0,5400.0,21,0,2,1,0,0.05768187175664281,942,reject,High
1,0.239388736,61,0,2.838053982,3000.0,13,0,5,0,0,0.042747629559486605,957,accept,Medium
0,0.437187588,54,5,1230.0,5400.0,10,1,0,1,0,0.3406634814983822,659,reject,High
0,0.0,88,0,38.0,5400.0,1,0,0,0,0,0.007127976844926861,993,accept,Medium
0,0.945152985,28,2,0.253880558,3800.0,7,0,0,0,1,0.34067914373761177,659,reject,High
0,0.88209607,52,2,1.25419493,2800.0,9,0,1,0,0,0.3505310249783129,649,reject,High
0,0.193601052,69,0,0.557913043,2874.0,7,0,1,0,0,0.012943886006377676,987,accept,Medium
0,0.07306706,51,0,0.028893696,6471.0,5,0,0,0,0,0.00997889340075635,990,accept,Medium
1,0.307432836,57,0,0.335791513,16000.0,14,0,2,0,2,0.022905765236567142,977,accept,Medium
0,0.9999999,61,0,5700.0,5400.0,7,0,3,0,3,0.03674211212314342,963,accept,Medium
0,0.706379708,31,0,0.129260976,3666.0,5,2,0,0,0,0.3762584350268141,624,reject,High
0,0.041166596,51,0,0.45850292,5650.0,9,0,2,0,0,0.011488613707035165,989,accept,Medium
0,0.304403983,46,0,0.353637197,12000.0,10,0,2,0,2,0.020837518159985642,979,accept,Medium
0,0.64591926,72,0,0.085182963,5000.0,7,0,0,0,0,0.032455682710293476,968,accept,Medium
0,0.007166069,52,0,0.156347826,5749.0,3,0,1,0,4,0.0099951409489791,990,accept,Medium
0,0.06593964,50,1,0.852079073,4400.0,13,0,2,0,0,0.05112651052216696,949,reject,High
0,0.02489452,50,0,0.248452601,9208.0,16,0,2,0,1,0.013241003676980273,987,accept,Medium
0,0.804741877,42,0,0.765841181,8600.0,15,0,2,0,3,0.14603137457789722,854,reject,High
0,0.375611958,48,0,0.272755386,9700.0,10,0,1,0,2,0.021557664896489286,978,accept,Medium
0,0.034174573,59,0,1.380234506,2387.0,9,0,1,0,0,0.012209093162486596,988,accept,Medium
1,0.945091514,62,2,0.937250428,1752.0,5,0,1,0,0,0.2887583504898777,711,reject,High
0,0.193942549,42,0,0.464928473,4333.0,9,0,1,0,2,0.021966946037108186,978,accept,Medium
0,0.140911281,56,0,0.489197033,3100.0,13,0,1,0,2,0.01981069570392381,980,accept,Medium
0,0.964287604,60,2,0.350093441,11236.0,11,0,1,0,1,0.2529746052776685,747,reject,High
0,0.30413402,60,2,0.354237716,15833.0,14,0,2,0,1,0.06118548239893591,939,reject,High
0,0.032741815,27,1,0.25074985,1666.0,6,0,0,0,0,0.05360781025098439,946,reject,High
0,0.004207341,67,0,0.470953796,3700.0,14,0,3,0,0,0.014251645942970131,986,accept,Medium
0,0.377809618,41,0,0.375770705,6000.0,12,0,1,0,2,0.027440638315863315,973,accept,Medium
0,0.9999999,23,0,44.5,1.0,1,0,0,0,0,0.08135377757181206,919,reject,High
0,0.077027732,65,0,617.0,5400.0,12,0,0,0,0,0.009851172790179686,990,accept,Medium
0,0.824373985,30,0,0.100438698,4330.0,4,0,0,0,0,0.09848124897715606,902,reject,High
0,0.323317248,42,1,1.180563887,5000.0,7,0,2,0,3,0.10664226912384216,893,reject,High
0,0.22921794,60,1,1607.0,5400.0,9,0,2,0,0,0.05121120099798561,949,reject,High
0,0.241423781,76,0,0.124627771,9066.0,6,0,1,0,1,0.009390672393860239,991,accept,Medium
0,0.227710892,53,0,0.335980523,17250.0,6,0,3,0,1,0.014629748653202455,985,accept,Medium
0,0.009310768,49,0,1.686209194,1500.0,12,0,2,0,0,0.015868591091441068,984,accept,Medium
1,0.737262737,63,0,0.213898164,9583.0,9,1,2,1,0,0.3954217981809525,605,reject,High
0,0.000535267,73,1,0.0,7000.0,7,0,0,0,0,0.02267432866460143,977,accept,Medium
0,0.301024702,43,0,0.521217507,4500.0,6,0,2,0,0,0.02285150653241439,977,accept,Medium
0,0.0,52,0,0.485239657,9450.0,8,0,1,0,1,0.011965780180688028,988,accept,Medium
0,0.01771302,53,0,5265.0,5400.0,6,0,2,0,0,0.010712597515041868,989,accept,Medium
0,0.214871405,47,1,0.318400771,4151.0,6,0,1,0,3,0.07367139227579254,926,reject,High
0,0.067907235,72,0,0.282108805,3565.0,3,0,1,0,0,0.008059833996585934,992,accept,Medium
0,0.000674983,66,0,2243.0,5400.0,8,0,1,0,2,0.009312826927189988,991,accept,Medium
0,0.9999999,28,0,0.254090472,2077.0,2,0,0,0,2,0.13800548160992324,862,reject,High
0,0.071611655,83,0,0.809297676,4000.0,11,0,2,0,0,0.011862926710785919,988,accept,Medium
0,0.026142899,72,0,87.0,0.0,13,0,0,0,0,0.011500495416381585,988,accept,Medium
0,0.064622684,48,0,1934.0,5400.0,6,0,1,0,0,0.009888164861858818,990,accept,Medium
0,0.16441425,50,0,0.229265041,18000.0,12,0,2,0,4,0.015469629910085632,985,accept,Medium
0,0.108778244,26,0,9.0,70.0,4,0,0,0,0,0.014968566677075275,985,accept,Medium
0,0.014346739,66,1,0.147696959,11245.0,17,0,1,0,0,0.027142576895239495,973,accept,Medium
0,0.008950019,36,1,0.425373134,10049.0,16,0,4,0,0,0.046497180448714454,954,accept,Medium
0,0.001118865,64,0,0.086255783,6700.0,10,0,0,0,0,0.009134748443473197,991,accept,Medium
0,0.643927843,43,0,0.79561233,3600.0,5,0,1,0,3,0.09477564444673718,905,reject,High
0,0.9999999,28,1,0.221726794,4933.0,2,2,0,0,3,0.5067527885923266,493,reject,High
0,0.017073821,50,0,2372.0,5400.0,28,0,2,0,0,0.01639111476587341,984,accept,Medium
